# This document gives the data used to make Figure 3(a) in the accompanying
# LIGO Document LIGO-P1200087.  It is derived as the concatenation of the files
# PlotRatesData-HundredSlideBkg-NoEvent.txt and 
# PlotRatesData-ExtendedBkg-NoEvent.txt from LIGO Document P1100034;
# see that document for more details.
#
# For questions regarding the use of this material, please contact the LSC
# spokesperson Gabriela Gonzalez <gonzalez@lsu.edu> and the Virgo 
# spokesperson Jean-Yves Vinet <Jean-Yves.Vinet@oca.eu>.
#
# Combined NewSNR	Cumulative Rate (yr^-1)	y-error (+/- yr^-1)
8.219095	947.137321	9.085176
8.219111	947.050172	9.084758
8.219126	946.963023	9.084340
8.219142	946.875874	9.083922
8.219159	946.788725	9.083504
8.219170	946.701575	9.083086
8.219180	946.614426	9.082668
8.219187	946.527277	9.082250
8.219223	946.440128	9.081831
8.219247	946.352979	9.081413
8.219251	946.265830	9.080995
8.219260	946.178680	9.080577
8.219277	946.091531	9.080159
8.219277	946.004382	9.079741
8.219279	945.917233	9.079322
8.219286	945.830084	9.078904
8.219322	945.742934	9.078486
8.219328	945.655785	9.078067
8.219351	945.568636	9.077649
8.219373	945.481487	9.077231
8.219397	945.394338	9.076812
8.219403	945.307189	9.076394
8.219419	945.220039	9.075976
8.219474	945.132890	9.075557
8.219487	945.045741	9.075139
8.219497	944.958592	9.074720
8.219500	944.871443	9.074302
8.219517	944.784293	9.073883
8.219549	944.697144	9.073465
8.219579	944.609995	9.073046
8.219579	944.522846	9.072628
8.219642	944.435697	9.072209
8.219651	944.348548	9.071791
8.219666	944.261398	9.071372
8.219675	944.174249	9.070953
8.219701	944.087100	9.070535
8.219714	943.999951	9.070116
8.219742	943.912802	9.069697
8.219768	943.825652	9.069279
8.219772	943.738503	9.068860
8.219795	943.651354	9.068441
8.219796	943.564205	9.068023
8.219804	943.477056	9.067604
8.219812	943.389907	9.067185
8.219813	943.302757	9.066766
8.219834	943.215608	9.066347
8.219843	943.128459	9.065928
8.219862	943.041310	9.065510
8.219886	942.954161	9.065091
8.220026	942.867011	9.064672
8.220044	942.779862	9.064253
8.220046	942.692713	9.063834
8.220055	942.605564	9.063415
8.220100	942.518415	9.062996
8.220127	942.431266	9.062577
8.220137	942.344116	9.062158
8.220148	942.256967	9.061739
8.220151	942.169818	9.061320
8.220193	942.082669	9.060901
8.220206	941.995520	9.060482
8.220241	941.908370	9.060062
8.220242	941.821221	9.059643
8.220310	941.734072	9.059224
8.220312	941.646923	9.058805
8.220369	941.559774	9.058386
8.220373	941.472625	9.057967
8.220377	941.385475	9.057547
8.220386	941.298326	9.057128
8.220389	941.211177	9.056709
8.220429	941.124028	9.056289
8.220431	941.036879	9.055870
8.220436	940.949729	9.055451
8.220438	940.862580	9.055031
8.220444	940.775431	9.054612
8.220465	940.688282	9.054193
8.220477	940.601133	9.053773
8.220480	940.513983	9.053354
8.220484	940.426834	9.052934
8.220535	940.339685	9.052515
8.220536	940.252536	9.052095
8.220551	940.165387	9.051676
8.220566	940.078238	9.051256
8.220567	939.991088	9.050837
8.220567	939.903939	9.050417
8.220634	939.816790	9.049998
8.220647	939.729641	9.049578
8.220671	939.642492	9.049158
8.220673	939.555342	9.048739
8.220721	939.468193	9.048319
8.220722	939.381044	9.047899
8.220770	939.293895	9.047480
8.220772	939.206746	9.047060
8.220781	939.119597	9.046640
8.220790	939.032447	9.046220
8.220794	938.945298	9.045801
8.220802	938.858149	9.045381
8.220807	938.771000	9.044961
8.220836	938.683851	9.044541
8.220854	938.596701	9.044121
8.220895	938.509552	9.043701
8.220926	938.422403	9.043281
8.220950	938.335254	9.042862
8.220989	938.248105	9.042442
8.220993	938.160956	9.042022
8.221002	938.073806	9.041602
8.221050	937.986657	9.041182
8.221070	937.899508	9.040762
8.221141	937.812359	9.040342
8.221151	937.725210	9.039921
8.221163	937.638060	9.039501
8.221179	937.550911	9.039081
8.221192	937.463762	9.038661
8.221196	937.376613	9.038241
8.221200	937.289464	9.037821
8.221201	937.202315	9.037401
8.221204	937.115165	9.036981
8.221228	937.028016	9.036560
8.221261	936.940867	9.036140
8.221275	936.853718	9.035720
8.221293	936.766569	9.035300
8.221295	936.679419	9.034879
8.221303	936.592270	9.034459
8.221319	936.505121	9.034039
8.221335	936.417972	9.033618
8.221338	936.330823	9.033198
8.221345	936.243674	9.032777
8.221447	936.156524	9.032357
8.221466	936.069375	9.031937
8.221482	935.982226	9.031516
8.221500	935.895077	9.031096
8.221500	935.807928	9.030675
8.221514	935.720778	9.030255
8.221516	935.633629	9.029834
8.221524	935.546480	9.029414
8.221548	935.459331	9.028993
8.221584	935.372182	9.028572
8.221594	935.285033	9.028152
8.221598	935.197883	9.027731
8.221652	935.110734	9.027311
8.221675	935.023585	9.026890
8.221679	934.936436	9.026469
8.221750	934.849287	9.026049
8.221783	934.762137	9.025628
8.221815	934.674988	9.025207
8.221826	934.587839	9.024786
8.221841	934.500690	9.024365
8.221879	934.413541	9.023945
8.221892	934.326392	9.023524
8.221922	934.239242	9.023103
8.221967	934.152093	9.022682
8.221969	934.064944	9.022261
8.222025	933.977795	9.021840
8.222044	933.890646	9.021419
8.222047	933.803496	9.020999
8.222060	933.716347	9.020578
8.222074	933.629198	9.020157
8.222087	933.542049	9.019736
8.222209	933.454900	9.019315
8.222296	933.367750	9.018893
8.222298	933.280601	9.018472
8.222307	933.193452	9.018051
8.222354	933.106303	9.017630
8.222370	933.019154	9.017209
8.222417	932.932005	9.016788
8.222427	932.844855	9.016367
8.222431	932.757706	9.015946
8.222449	932.670557	9.015524
8.222461	932.583408	9.015103
8.222463	932.496259	9.014682
8.222481	932.409109	9.014261
8.222484	932.321960	9.013839
8.222491	932.234811	9.013418
8.222570	932.147662	9.012997
8.222574	932.060513	9.012576
8.222616	931.973364	9.012154
8.222618	931.886214	9.011733
8.222629	931.799065	9.011311
8.222630	931.711916	9.010890
8.222640	931.624767	9.010469
8.222644	931.537618	9.010047
8.222667	931.450468	9.009626
8.222672	931.363319	9.009204
8.222698	931.276170	9.008783
8.222733	931.189021	9.008361
8.222755	931.101872	9.007940
8.222767	931.014723	9.007518
8.222798	930.927573	9.007096
8.222822	930.840424	9.006675
8.222841	930.753275	9.006253
8.222855	930.666126	9.005831
8.222881	930.578977	9.005410
8.222902	930.491827	9.004988
8.222926	930.404678	9.004566
8.222932	930.317529	9.004145
8.222938	930.230380	9.003723
8.222965	930.143231	9.003301
8.222966	930.056082	9.002879
8.222969	929.968932	9.002458
8.222979	929.881783	9.002036
8.223011	929.794634	9.001614
8.223013	929.707485	9.001192
8.223022	929.620336	9.000770
8.223089	929.533186	9.000348
8.223107	929.446037	8.999926
8.223145	929.358888	8.999504
8.223180	929.271739	8.999082
8.223196	929.184590	8.998660
8.223197	929.097441	8.998238
8.223241	929.010291	8.997816
8.223247	928.923142	8.997394
8.223260	928.835993	8.996972
8.223263	928.748844	8.996550
8.223290	928.661695	8.996128
8.223302	928.574545	8.995706
8.223312	928.487396	8.995284
8.223312	928.400247	8.994862
8.223332	928.313098	8.994439
8.223366	928.225949	8.994017
8.223382	928.138800	8.993595
8.223389	928.051650	8.993173
8.223437	927.964501	8.992750
8.223453	927.877352	8.992328
8.223462	927.790203	8.991906
8.223462	927.703054	8.991484
8.223482	927.615904	8.991061
8.223500	927.528755	8.990639
8.223527	927.441606	8.990216
8.223533	927.354457	8.989794
8.223548	927.267308	8.989372
8.223557	927.180158	8.988949
8.223565	927.093009	8.988527
8.223602	927.005860	8.988104
8.223613	926.918711	8.987682
8.223649	926.831562	8.987259
8.223669	926.744413	8.986837
8.223677	926.657263	8.986414
8.223715	926.570114	8.985992
8.223721	926.482965	8.985569
8.223732	926.395816	8.985146
8.223737	926.308667	8.984724
8.223738	926.221517	8.984301
8.223789	926.134368	8.983878
8.223791	926.047219	8.983456
8.223791	925.960070	8.983033
8.223821	925.872921	8.982610
8.223825	925.785772	8.982187
8.223833	925.698622	8.981765
8.223842	925.611473	8.981342
8.223851	925.524324	8.980919
8.223856	925.437175	8.980496
8.223865	925.350026	8.980073
8.223901	925.262876	8.979650
8.223910	925.175727	8.979228
8.223919	925.088578	8.978805
8.223931	925.001429	8.978382
8.223943	924.914280	8.977959
8.223949	924.827131	8.977536
8.223979	924.739981	8.977113
8.224010	924.652832	8.976690
8.224013	924.565683	8.976267
8.224031	924.478534	8.975844
8.224031	924.391385	8.975421
8.224066	924.304235	8.974997
8.224101	924.217086	8.974574
8.224168	924.129937	8.974151
8.224180	924.042788	8.973728
8.224185	923.955639	8.973305
8.224187	923.868490	8.972882
8.224189	923.781340	8.972458
8.224197	923.694191	8.972035
8.224204	923.607042	8.971612
8.224254	923.519893	8.971189
8.224255	923.432744	8.970765
8.224306	923.345594	8.970342
8.224342	923.258445	8.969919
8.224347	923.171296	8.969495
8.224358	923.084147	8.969072
8.224380	922.996998	8.968649
8.224413	922.909849	8.968225
8.224433	922.822699	8.967802
8.224516	922.735550	8.967378
8.224517	922.648401	8.966955
8.224528	922.561252	8.966531
8.224582	922.474103	8.966108
8.224592	922.386953	8.965684
8.224609	922.299804	8.965261
8.224623	922.212655	8.964837
8.224682	922.125506	8.964413
8.224709	922.038357	8.963990
8.224732	921.951208	8.963566
8.224758	921.864058	8.963143
8.224774	921.776909	8.962719
8.224781	921.689760	8.962295
8.224803	921.602611	8.961871
8.224810	921.515462	8.961448
8.224855	921.428312	8.961024
8.224877	921.341163	8.960600
8.224893	921.254014	8.960176
8.224893	921.166865	8.959753
8.224895	921.079716	8.959329
8.224907	920.992566	8.958905
8.224954	920.905417	8.958481
8.224956	920.818268	8.958057
8.224982	920.731119	8.957633
8.225089	920.643970	8.957209
8.225142	920.556821	8.956785
8.225193	920.469671	8.956361
8.225195	920.382522	8.955937
8.225230	920.295373	8.955513
8.225238	920.208224	8.955089
8.225248	920.121075	8.954665
8.225272	920.033925	8.954241
8.225312	919.946776	8.953817
8.225331	919.859627	8.953393
8.225333	919.772478	8.952969
8.225354	919.685329	8.952545
8.225368	919.598180	8.952120
8.225374	919.511030	8.951696
8.225434	919.423881	8.951272
8.225439	919.336732	8.950848
8.225443	919.249583	8.950423
8.225461	919.162434	8.949999
8.225532	919.075284	8.949575
8.225578	918.988135	8.949151
8.225593	918.900986	8.948726
8.225605	918.813837	8.948302
8.225656	918.726688	8.947877
8.225698	918.639539	8.947453
8.225736	918.552389	8.947029
8.225787	918.465240	8.946604
8.225835	918.378091	8.946180
8.225844	918.290942	8.945755
8.225858	918.203793	8.945331
8.225938	918.116643	8.944906
8.225948	918.029494	8.944482
8.225955	917.942345	8.944057
8.225976	917.855196	8.943633
8.225978	917.768047	8.943208
8.225987	917.680898	8.942783
8.226029	917.593748	8.942359
8.226061	917.506599	8.941934
8.226068	917.419450	8.941509
8.226091	917.332301	8.941085
8.226092	917.245152	8.940660
8.226099	917.158002	8.940235
8.226116	917.070853	8.939810
8.226123	916.983704	8.939386
8.226156	916.896555	8.938961
8.226172	916.809406	8.938536
8.226210	916.722257	8.938111
8.226241	916.635107	8.937686
8.226259	916.547958	8.937261
8.226264	916.460809	8.936836
8.226268	916.373660	8.936412
8.226288	916.286511	8.935987
8.226323	916.199361	8.935562
8.226348	916.112212	8.935137
8.226379	916.025063	8.934712
8.226391	915.937914	8.934287
8.226414	915.850765	8.933862
8.226488	915.763616	8.933437
8.226510	915.676466	8.933011
8.226577	915.589317	8.932586
8.226580	915.502168	8.932161
8.226648	915.415019	8.931736
8.226670	915.327870	8.931311
8.226710	915.240720	8.930886
8.226749	915.153571	8.930460
8.226792	915.066422	8.930035
8.226811	914.979273	8.929610
8.226830	914.892124	8.929185
8.226900	914.804974	8.928759
8.226904	914.717825	8.928334
8.226930	914.630676	8.927909
8.226947	914.543527	8.927483
8.226950	914.456378	8.927058
8.226964	914.369229	8.926633
8.226982	914.282079	8.926207
8.226987	914.194930	8.925782
8.227002	914.107781	8.925356
8.227015	914.020632	8.924931
8.227050	913.933483	8.924505
8.227075	913.846333	8.924080
8.227088	913.759184	8.923654
8.227113	913.672035	8.923229
8.227142	913.584886	8.922803
8.227143	913.497737	8.922378
8.227147	913.410588	8.921952
8.227166	913.323438	8.921526
8.227199	913.236289	8.921101
8.227199	913.149140	8.920675
8.227211	913.061991	8.920249
8.227241	912.974842	8.919824
8.227306	912.887692	8.919398
8.227309	912.800543	8.918972
8.227310	912.713394	8.918546
8.227311	912.626245	8.918121
8.227339	912.539096	8.917695
8.227371	912.451947	8.917269
8.227379	912.364797	8.916843
8.227388	912.277648	8.916417
8.227439	912.190499	8.915991
8.227448	912.103350	8.915565
8.227481	912.016201	8.915139
8.227484	911.929051	8.914713
8.227515	911.841902	8.914287
8.227516	911.754753	8.913861
8.227524	911.667604	8.913435
8.227539	911.580455	8.913009
8.227557	911.493306	8.912583
8.227564	911.406156	8.912157
8.227616	911.319007	8.911731
8.227639	911.231858	8.911305
8.227658	911.144709	8.910879
8.227662	911.057560	8.910453
8.227670	910.970410	8.910027
8.227708	910.883261	8.909600
8.227715	910.796112	8.909174
8.227731	910.708963	8.908748
8.227750	910.621814	8.908322
8.227756	910.534665	8.907895
8.227801	910.447515	8.907469
8.227803	910.360366	8.907043
8.227827	910.273217	8.906616
8.227830	910.186068	8.906190
8.227834	910.098919	8.905764
8.227850	910.011769	8.905337
8.227898	909.924620	8.904911
8.227937	909.837471	8.904484
8.227951	909.750322	8.904058
8.227957	909.663173	8.903631
8.227963	909.576024	8.903205
8.227990	909.488874	8.902778
8.228024	909.401725	8.902352
8.228033	909.314576	8.901925
8.228104	909.227427	8.901499
8.228129	909.140278	8.901072
8.228138	909.053128	8.900645
8.228142	908.965979	8.900219
8.228152	908.878830	8.899792
8.228163	908.791681	8.899365
8.228182	908.704532	8.898939
8.228189	908.617383	8.898512
8.228194	908.530233	8.898085
8.228198	908.443084	8.897658
8.228210	908.355935	8.897232
8.228219	908.268786	8.896805
8.228220	908.181637	8.896378
8.228226	908.094487	8.895951
8.228268	908.007338	8.895524
8.228272	907.920189	8.895097
8.228281	907.833040	8.894670
8.228283	907.745891	8.894243
8.228296	907.658741	8.893816
8.228303	907.571592	8.893389
8.228305	907.484443	8.892962
8.228321	907.397294	8.892535
8.228336	907.310145	8.892108
8.228338	907.222996	8.891681
8.228349	907.135846	8.891254
8.228391	907.048697	8.890827
8.228412	906.961548	8.890400
8.228415	906.874399	8.889973
8.228431	906.787250	8.889546
8.228443	906.700100	8.889118
8.228451	906.612951	8.888691
8.228456	906.525802	8.888264
8.228475	906.438653	8.887837
8.228475	906.351504	8.887410
8.228490	906.264355	8.886982
8.228513	906.177205	8.886555
8.228529	906.090056	8.886128
8.228530	906.002907	8.885700
8.228530	905.915758	8.885273
8.228568	905.828609	8.884845
8.228590	905.741459	8.884418
8.228600	905.654310	8.883991
8.228650	905.567161	8.883563
8.228656	905.480012	8.883136
8.228677	905.392863	8.882708
8.228685	905.305714	8.882281
8.228699	905.218564	8.881853
8.228700	905.131415	8.881426
8.228723	905.044266	8.880998
8.228756	904.957117	8.880570
8.228788	904.869968	8.880143
8.228857	904.782818	8.879715
8.228858	904.695669	8.879288
8.228948	904.608520	8.878860
8.228976	904.521371	8.878432
8.228991	904.434222	8.878004
8.229045	904.347073	8.877577
8.229047	904.259923	8.877149
8.229062	904.172774	8.876721
8.229117	904.085625	8.876293
8.229165	903.998476	8.875865
8.229168	903.911327	8.875438
8.229179	903.824177	8.875010
8.229226	903.737028	8.874582
8.229228	903.649879	8.874154
8.229265	903.562730	8.873726
8.229321	903.475581	8.873298
8.229326	903.388432	8.872870
8.229326	903.301282	8.872442
8.229340	903.214133	8.872014
8.229357	903.126984	8.871586
8.229382	903.039835	8.871158
8.229384	902.952686	8.870730
8.229452	902.865536	8.870302
8.229458	902.778387	8.869874
8.229483	902.691238	8.869446
8.229547	902.604089	8.869017
8.229548	902.516940	8.868589
8.229551	902.429791	8.868161
8.229560	902.342641	8.867733
8.229575	902.255492	8.867305
8.229578	902.168343	8.866876
8.229581	902.081194	8.866448
8.229598	901.994045	8.866020
8.229605	901.906895	8.865592
8.229606	901.819746	8.865163
8.229623	901.732597	8.864735
8.229689	901.645448	8.864306
8.229691	901.558299	8.863878
8.229694	901.471149	8.863450
8.229730	901.384000	8.863021
8.229802	901.296851	8.862593
8.229805	901.209702	8.862164
8.229811	901.122553	8.861736
8.229815	901.035404	8.861307
8.229838	900.948254	8.860879
8.229846	900.861105	8.860450
8.229875	900.773956	8.860021
8.229875	900.686807	8.859593
8.229894	900.599658	8.859164
8.229900	900.512508	8.858736
8.229908	900.425359	8.858307
8.229944	900.338210	8.857878
8.229979	900.251061	8.857449
8.229998	900.163912	8.857021
8.230067	900.076763	8.856592
8.230084	899.989613	8.856163
8.230091	899.902464	8.855734
8.230095	899.815315	8.855306
8.230106	899.728166	8.854877
8.230132	899.641017	8.854448
8.230134	899.553867	8.854019
8.230157	899.466718	8.853590
8.230190	899.379569	8.853161
8.230202	899.292420	8.852732
8.230216	899.205271	8.852303
8.230234	899.118122	8.851874
8.230267	899.030972	8.851445
8.230272	898.943823	8.851016
8.230291	898.856674	8.850587
8.230311	898.769525	8.850158
8.230331	898.682376	8.849729
8.230335	898.595226	8.849300
8.230382	898.508077	8.848871
8.230411	898.420928	8.848442
8.230415	898.333779	8.848013
8.230503	898.246630	8.847583
8.230552	898.159481	8.847154
8.230553	898.072331	8.846725
8.230575	897.985182	8.846296
8.230582	897.898033	8.845866
8.230613	897.810884	8.845437
8.230641	897.723735	8.845008
8.230690	897.636585	8.844578
8.230705	897.549436	8.844149
8.230715	897.462287	8.843720
8.230739	897.375138	8.843290
8.230782	897.287989	8.842861
8.230796	897.200840	8.842431
8.230855	897.113690	8.842002
8.230893	897.026541	8.841572
8.230901	896.939392	8.841143
8.230912	896.852243	8.840713
8.230926	896.765094	8.840284
8.230930	896.677944	8.839854
8.230975	896.590795	8.839425
8.230975	896.503646	8.838995
8.231047	896.416497	8.838565
8.231051	896.329348	8.838136
8.231071	896.242199	8.837706
8.231110	896.155049	8.837276
8.231123	896.067900	8.836847
8.231131	895.980751	8.836417
8.231192	895.893602	8.835987
8.231196	895.806453	8.835557
8.231199	895.719303	8.835128
8.231205	895.632154	8.834698
8.231214	895.545005	8.834268
8.231220	895.457856	8.833838
8.231285	895.370707	8.833408
8.231291	895.283557	8.832978
8.231324	895.196408	8.832548
8.231330	895.109259	8.832119
8.231345	895.022110	8.831689
8.231370	894.934961	8.831259
8.231384	894.847812	8.830829
8.231384	894.760662	8.830399
8.231410	894.673513	8.829968
8.231486	894.586364	8.829538
8.231501	894.499215	8.829108
8.231516	894.412066	8.828678
8.231543	894.324916	8.828248
8.231567	894.237767	8.827818
8.231572	894.150618	8.827388
8.231616	894.063469	8.826958
8.231621	893.976320	8.826527
8.231627	893.889171	8.826097
8.231655	893.802021	8.825667
8.231679	893.714872	8.825237
8.231691	893.627723	8.824806
8.231729	893.540574	8.824376
8.231733	893.453425	8.823946
8.231783	893.366275	8.823515
8.231819	893.279126	8.823085
8.231828	893.191977	8.822654
8.231862	893.104828	8.822224
8.231869	893.017679	8.821794
8.231880	892.930530	8.821363
8.231921	892.843380	8.820933
8.231962	892.756231	8.820502
8.231995	892.669082	8.820072
8.232058	892.581933	8.819641
8.232097	892.494784	8.819210
8.232119	892.407634	8.818780
8.232201	892.320485	8.818349
8.232225	892.233336	8.817919
8.232251	892.146187	8.817488
8.232287	892.059038	8.817057
8.232298	891.971889	8.816627
8.232348	891.884739	8.816196
8.232360	891.797590	8.815765
8.232403	891.710441	8.815334
8.232439	891.623292	8.814904
8.232441	891.536143	8.814473
8.232443	891.448993	8.814042
8.232488	891.361844	8.813611
8.232505	891.274695	8.813180
8.232572	891.187546	8.812749
8.232634	891.100397	8.812318
8.232661	891.013248	8.811887
8.232678	890.926098	8.811457
8.232724	890.838949	8.811026
